date,ip,port,asn,geo_country,jarm,ja3x,certificate_value
2024-08-14,143.198.241.192,443,"AS14061 DigitalOcean, LLC",GB,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-08-14,121.37.206.148,443,AS55990 Huawei Cloud Service data center,CN,2ad2ad0002ad2ad0002ad2ad2ad2ade1a3c0d7ca6ad8388057924be83dfc6a,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-14,121.37.206.148,8443,AS55990 Huawei Cloud Service data center,CN,2ad2ad0002ad2ad0002ad2ad2ad2ade1a3c0d7ca6ad8388057924be83dfc6a,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,121.37.206.148,40010,AS55990 Huawei Cloud Service data center,CN,2ad2ad0002ad2ad0002ad2ad2ad2ade1a3c0d7ca6ad8388057924be83dfc6a,2166164053c1_2166164053c1_795797892f9c,"CN=121.37.206.148,OU=360,O=360,L=chaoyang,ST=beijing,C=cn"
2024-08-14,5.188.86.71,443,AS49453 Global Layer B.V.,EU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=R11,O=Let's Encrypt,C=US"
2024-08-14,124.222.15.103,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Piaoliu,OU=Xiaohongshu,O=Security,L=Shanghai,ST=Shanghai,C=CN"
2024-08-14,142.171.177.156,443,AS35916 MULTACOM CORPORATION,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,142.171.177.156,50050,AS35916 MULTACOM CORPORATION,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,114.55.250.233,4431,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.bing.com,OU=Microsoft IT,O=Microsoft Corporation,L=Redmond,ST=WA,C=US"
2024-08-14,35.238.182.197,8080,AS396982 Google LLC,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-14,47.236.2.254,8443,"AS45102 Alibaba (US) Technology Co., Ltd.",US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,47.97.114.109,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-08-14,116.198.247.52,7000,AS137699 CHINATELECOM Jiangsu Suqian IDC network,CN,3fd3fd20d3fd3fd00043d3fd3fd43d539b9d77deca9292bdcadbfed36e46f1,000000000000_000000000000_000000000000,
2024-08-14,116.198.247.52,50050,AS137699 CHINATELECOM Jiangsu Suqian IDC network,CN,3fd3fd20d3fd3fd00043d3fd3fd43d539b9d77deca9292bdcadbfed36e46f1,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,176.109.69.246,443,AS209024 MTS PJSC,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Unknown,OU=Test Industries,O=Test Industries Inc.,L=New-York,ST=Amerika Great Again,C=US"
2024-08-14,152.136.104.49,3389,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d07c42d41d00041d58c7162162b6a603d3d90a2b76865b53,7022c563de38_7022c563de38_e73b053161df,CN=10_0_16_3
2024-08-14,152.136.104.49,10086,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d07c42d41d00041d58c7162162b6a603d3d90a2b76865b53,2166164053c1_2166164053c1_30d204a01551,"CN=ZhongGuo,OU=CC,O=CCSEC,L=BeiJing,ST=ChaoYang,C=CN"
2024-08-14,23.26.137.34,443,AS25846 Cloudnium LLC,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,47.100.196.58,6109,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,3fd3fd20d3fd3fd00043d3fd3fd43d539b9d77deca9292bdcadbfed36e46f1,000000000000_000000000000_000000000000,
2024-08-14,47.100.196.58,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,3fd3fd20d3fd3fd00043d3fd3fd43d539b9d77deca9292bdcadbfed36e46f1,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,47.99.188.195,1234,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,47.99.188.195,3333,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,b757977db3a9_b757977db3a9_b06bda150783,O=Gophish
2024-08-14,58.137.140.238,50050,AS4750 CS LOXINFO PUBLIC COMPANY LIMITED,TH,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,58.137.140.238,3443,AS4750 CS LOXINFO PUBLIC COMPANY LIMITED,TH,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,9fb583da09a2_9fb583da09a2_6ea8df877ef2,"CN=kali,OU=Acunetix Web Vulnerability Scanner,O=Acunetix Ltd"
2024-08-14,58.137.140.238,7880,AS4750 CS LOXINFO PUBLIC COMPANY LIMITED,TH,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,9fb583da09a2_9fb583da09a2_6ea8df877ef2,"CN=kali,OU=Acunetix Web Vulnerability Scanner,O=Acunetix Ltd"
2024-08-14,20.102.28.136,443,AS8075 Microsoft Corporation,US,15d3fd16d29d29d00042d43d000000ed1cf37c9a169b41886e27ba8fad60b0,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=R3,O=Let's Encrypt,C=US"
2024-08-14,81.70.29.244,30030,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d00042d41d00041d47e4e0ae17960b2a5b4fd6107fbb0926,2166164053c1_2166164053c1_30d204a01551,"CN=*.microsoft.com,OU=Microsoft Corporation,O=Microsoft Corporation,L=Redmond,ST=WA,C=US"
2024-08-14,212.129.223.49,59991,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,07d14d16d21d21d00042d43d00041de5fb3038104f457d92ba02e9311512c2,2166164053c1_2166164053c1_30d204a01551,"CN=Microsoft Windows,OU=MOPR,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US"
2024-08-14,80.66.75.53,443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-14,80.66.75.53,8443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a97eb367370b_a97eb367370b_6984f3197a69,"CN=marvin.lynch.io,OU=optical,O=Marvin-Lynch,ST=NE,C=US,1.2.840.113549.1.9.1=#0c176f70746963616c406d617276696e2e6c796e63682e696f"
2024-08-14,80.66.75.53,33899,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-14,44.223.138.151,443,"AS14618 Amazon.com, Inc.",US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=R11,O=Let's Encrypt,C=US"
2024-08-14,81.69.242.80,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,81.69.242.80,5003,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_000000000000,"CN=127.0.0.1,OU=Web Security,O=Example Inc.,L=Shanghai,ST=Shanghai,C=CN"
2024-08-14,81.69.242.80,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,81.69.242.80,21,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,c9d784bbb12e_c9d784bbb12e_795797892f9c,"CN=81.69.242.80,OU=BT,O=BT-PANEL,L=Dongguan,ST=Guangdong,C=CN,1.2.840.113549.1.9.1=#0c0b61646d696e4062742e636e"
2024-08-14,107.189.14.209,443,AS53667 FranTech Solutions,US,3fd3fd0003fd3fd21c42d42d000000bdfc58c9a46434368cf60aa440385763,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=R11,O=Let's Encrypt,C=US"
2024-08-14,121.40.127.134,8081,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,121.40.127.134,8443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,150.158.44.218,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=*.microsoft.com,OU=Microsoft Corporation,O=Microsoft Corporation,L=Redmond,ST=WA,C=US"
2024-08-14,162.251.94.192,8085,AS134365 Landui Cloud Computing(HK) Limited,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-14,8.219.146.174,50050,"AS45102 Alibaba (US) Technology Co., Ltd.",SG,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,80.66.75.9,443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-14,217.156.67.86,443,AS48753 AVA HOST SRL,MD,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,94.232.46.54,443,AS212482 XHOST INTERNET SOLUTIONS LP,NL,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,77.242.250.36,443,AS208800 G42 CLOUD TECHNOLOGY L.L.C.,AE,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=jquery.com,OU=Certificate Authority,O=jQuery,L=,ST=,C=US"
2024-08-14,83.229.127.20,50050,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-08-14,83.229.127.20,443,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,117.50.188.167,45678,"AS23724 IDC, China Telecommunications Corporation / AS4808 China Unicom Beijing Province Network",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-08-14,114.55.119.40,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,185.234.216.143,443,AS57523 Chang Way Technologies Co. Limited,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
2024-08-14,101.43.198.94,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-14,101.43.198.94,24444,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-14,81.70.93.58,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-15,23.26.137.34,443,AS25846 Cloudnium LLC,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-15,80.66.75.53,443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-15,80.66.75.53,8443,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,a97eb367370b_a97eb367370b_6984f3197a69,"CN=marvin.lynch.io,OU=optical,O=Marvin-Lynch,ST=NE,C=US,1.2.840.113549.1.9.1=#0c176f70746963616c406d617276696e2e6c796e63682e696f"
2024-08-15,80.66.75.53,33899,AS211849 Kakharov Orinbassar Maratuly,RU,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-15,175.27.154.148,12345,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,3fd21b20d3fd3fd21c43d21b21b43d1ec49a4b64df0a9e9f328abd60285841,000000000000_000000000000_000000000000,
2024-08-15,101.132.106.244,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.qimiaoanquan.com,OU=北京奇妙安全公司,O=运维部,L=北京,ST=北京,C=CN"
2024-08-15,47.103.135.162,4433,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,3fd21b20d3fd3fd21c43d21b21b43d50c8594d0a42335f3aca21f0ce31ac7c,000000000000_000000000000_000000000000,
2024-08-15,47.103.135.162,30050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,3fd21b20d3fd3fd21c43d21b21b43d50c8594d0a42335f3aca21f0ce31ac7c,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-15,47.103.135.162,443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,3fd21b20d3fd3fd21c43d21b21b43d50c8594d0a42335f3aca21f0ce31ac7c,000000000000_000000000000_000000000000,
2024-08-15,47.103.135.162,8443,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,3fd21b20d3fd3fd21c43d21b21b43d50c8594d0a42335f3aca21f0ce31ac7c,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-15,101.32.207.185,443,"AS132203 Tencent Building, Kejizhongyi Avenue",HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=www.infoworld.com,OU=Infoworld Corporation,O=Infoworld Corporation,L=Vashi,ST=Navi Mumbai,C=Mumbai"
2024-08-15,47.97.162.223,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-15,119.45.227.113,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,7d5dbb3783b4_7d5dbb3783b4_30d204a01551,"CN=baidu.com,OU=Certificate Authority,O=运维部,C=US"
2024-08-15,42.193.248.127,50050,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-15,20.102.28.136,443,AS8075 Microsoft Corporation,US,15d3fd16d29d29d00042d43d000000ed1cf37c9a169b41886e27ba8fad60b0,a373a9f83c6b_7022c563de38_821a8ec155c6,"CN=R3,O=Let's Encrypt,C=US"
2024-08-15,39.100.182.56,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-15,39.100.182.56,8087,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_7022c563de38_e7de6c0dbcba,CN=Yakit TeamServer
2024-08-15,124.220.41.136,8443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=DigiCert Secure Site CN CA G3,OU=Certificate Authority,O=DigiCert Inc,L=,ST=,C=US"
2024-08-15,124.220.41.136,443,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=DigiCert Secure Site CN CA G3,OU=Certificate Authority,O=DigiCert Inc,L=,ST=,C=US"
2024-08-15,49.232.199.246,7011,AS45090 Shenzhen Tencent Computer Systems Company Limited,CN,3fd21b20d3fd3fd21c43d21b21b43d1ec49a4b64df0a9e9f328abd60285841,000000000000_000000000000_000000000000,
2024-08-15,35.238.182.197,8080,AS396982 Google LLC,US,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-15,149.104.31.36,9988,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Major Cobalt Strike,OU=AdvancedPenTesting,O=cobaltstrike,L=Somewhere,ST=Cyberspace,C=Earth"
2024-08-15,149.104.31.36,443,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,dc020972a4a8_9fb583da09a2_fb02ba79e164,"CN=CloudFlare Origin Certificate,OU=CloudFlare Origin CA,O=CloudFlare\, Inc."
2024-08-15,149.104.31.36,5003,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_000000000000,"CN=127.0.0.1,OU=Web Security,O=Example Inc.,L=Shanghai,ST=Shanghai,C=CN"
2024-08-15,149.104.31.36,8443,AS139659 LUCIDACLOUD LIMITED,HK,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"OU=,O=,L=,ST=,C="
2024-08-15,114.55.57.77,50050,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",CN,2ad2ad16d2ad2ad00042d42d00042ddb04deffa1705e2edc44cae1ed24a4da,2166164053c1_2166164053c1_30d204a01551,"CN=Pwn3rs Striked,OU=AdvancedReversing,O=Pwn3rs,L=Around,ST=Over,C=There"
